timestamp,zone_id,ambient_light_lux,motion_detected,temperature_celsius,occupancy_count,day_of_week,time_of_day,weather_condition,special_event_flag,energy_price_per_kwh,prev_hour_energy_usage_kwh,traffic_density,avg_pedestrian_speed,adjusted_light_intensity,energy_consumption_kwh,lighting_action_class
2024-01-07 00:33:00,8,183.32,0,37.52,8,Sunday,Night,Rainy,0,6.17,1.06,9.2,3.71,74.77,1.714,1
2024-01-07 01:16:00,10,0.0,0,21.54,16,Sunday,Night,Clear,0,6.32,0.0,33.1,3.25,100.0,2.512,1
2024-01-07 02:00:00,12,262.92,0,25.66,2,Sunday,Night,Cloudy,0,5.93,2.19,16.9,2.43,83.18,1.718,1
2024-01-07 02:44:00,10,196.19,0,17.08,13,Sunday,Night,Cloudy,0,4.85,5.37,25.3,2.76,64.6,1.408,0
2024-01-07 03:28:00,12,351.91,0,18.19,10,Sunday,Night,Clear,0,4.1,0.0,28.3,2.18,66.48,1.441,0
2024-01-07 04:12:00,4,0.0,0,24.95,5,Sunday,Night,Clear,0,6.59,0.9,1.5,3.66,91.18,1.805,1
2024-01-07 04:55:00,4,155.09,0,18.84,2,Sunday,Night,Rainy,0,7.27,0.0,13.8,2.28,82.31,1.667,1
2024-01-07 05:39:00,6,469.62,0,21.77,4,Sunday,Night,Foggy,0,4.74,2.29,19.7,2.6,92.2,2.027,1
2024-01-07 06:23:00,12,7310.62,0,23.74,10,Sunday,Morning,Clear,0,5.44,0.0,7.7,2.96,38.88,1.012,0
2024-01-07 07:07:00,7,6688.01,0,34.38,12,Sunday,Morning,Cloudy,0,7.06,4.47,21.9,2.6,36.83,0.864,0
2024-01-07 07:51:00,1,7891.43,0,30.06,3,Sunday,Morning,Clear,0,7.53,0.0,15.0,4.08,44.56,0.948,0
2024-01-07 08:34:00,9,6331.66,0,15.5,4,Sunday,Morning,Clear,0,5.65,1.49,27.2,4.07,35.07,0.911,0
2024-01-07 09:18:00,8,8780.0,0,20.51,8,Sunday,Morning,Rainy,0,4.79,1.74,26.0,2.08,60.29,1.274,0
2024-01-07 10:02:00,8,4681.47,1,28.96,12,Sunday,Morning,Clear,0,5.95,4.81,21.9,2.93,81.76,1.901,1
2024-01-07 10:46:00,5,8393.11,0,28.93,4,Sunday,Morning,Clear,0,6.82,0.48,22.2,4.56,44.02,1.172,0
2024-01-07 11:30:00,5,6862.28,0,26.67,7,Sunday,Morning,Clear,0,6.45,2.45,5.3,2.15,37.81,0.706,0
2024-01-07 12:13:00,6,7763.3,0,28.27,4,Sunday,Afternoon,Cloudy,0,4.29,1.86,23.2,2.15,44.56,0.736,0
2024-01-07 12:57:00,1,7290.16,0,25.75,6,Sunday,Afternoon,Clear,0,5.8,3.35,14.9,3.63,53.52,0.99,0
2024-01-07 13:41:00,9,7033.66,0,22.77,3,Sunday,Afternoon,Foggy,0,5.01,4.49,3.6,3.37,51.06,1.138,0
2024-01-07 14:25:00,10,7354.95,0,23.09,9,Sunday,Afternoon,Foggy,0,3.69,2.74,24.4,2.68,51.75,1.298,0
2024-01-07 15:09:00,3,7286.05,0,33.51,3,Sunday,Afternoon,Cloudy,0,3.0,0.0,3.2,3.05,47.33,0.544,0
2024-01-07 15:52:00,6,8575.12,0,21.31,14,Sunday,Afternoon,Clear,0,3.0,4.18,20.9,3.4,37.4,0.501,0
2024-01-07 16:36:00,2,4820.17,0,28.16,15,Sunday,Afternoon,Cloudy,0,3.06,2.47,45.6,2.1,39.92,1.053,0
2024-01-07 17:20:00,6,3449.3,1,29.94,14,Sunday,Evening,Rainy,0,3.71,2.25,27.9,3.32,90.16,1.466,1
2024-01-07 18:04:00,10,0.0,1,26.97,14,Sunday,Evening,Cloudy,0,3.0,2.08,34.5,2.27,88.01,2.168,1
2024-01-07 18:48:00,12,0.0,0,30.91,3,Sunday,Evening,Cloudy,0,3.84,2.58,16.3,3.24,89.84,1.803,1
2024-01-07 19:32:00,3,0.0,0,26.89,5,Sunday,Evening,Rainy,0,3.83,4.16,35.8,4.54,84.79,1.988,1
2024-01-07 20:15:00,11,383.17,0,25.87,7,Sunday,Evening,Clear,0,3.77,5.07,30.9,2.35,70.55,1.592,0
2024-01-07 20:59:00,5,72.52,0,34.91,10,Sunday,Evening,Rainy,0,5.18,0.32,28.5,3.07,79.75,1.525,1
2024-01-07 21:43:00,4,140.09,0,30.52,2,Sunday,Night,Rainy,0,5.27,4.39,17.0,3.11,91.46,2.0,1
2024-01-07 22:27:00,1,107.8,1,24.76,7,Sunday,Night,Foggy,0,4.51,3.17,27.9,2.0,95.78,1.716,1
2024-01-07 23:11:00,4,0.0,0,-6.050000000000001,30,Sunday,Night,Clear,0,5.22,1.97,13.0,2.19,75.72,1.067,1
2024-01-07 23:54:00,8,19.95,0,23.08,6,Sunday,Night,Cloudy,0,5.44,4.91,33.2,2.96,93.41,2.144,1
2024-01-08 00:38:00,12,0.0,0,25.8,16,Monday,Night,Clear,0,3.82,3.67,25.0,2.93,92.55,2.585,1
2024-01-08 01:22:00,8,356.8,0,19.71,8,Monday,Night,Foggy,0,4.22,0.64,21.0,3.95,76.62,1.988,1
2024-01-08 02:06:00,3,0.0,0,25.5,3,Monday,Night,Clear,0,5.37,1.03,7.2,2.89,77.59,1.681,1
2024-01-08 02:50:00,6,239.05,0,22.6,10,Monday,Night,Clear,0,6.63,3.28,35.8,3.53,98.59,2.012,1
2024-01-08 03:33:00,2,258.55,0,21.77,6,Monday,Night,Clear,0,6.16,4.25,9.2,3.89,79.42,1.27,1
2024-01-08 04:17:00,8,180.44,0,29.79,17,Monday,Night,Clear,0,6.54,2.06,36.5,3.19,80.14,2.033,1
2024-01-08 05:01:00,6,0.0,0,31.17,2,Monday,Night,Clear,0,5.27,2.17,31.1,1.53,90.83,1.491,1
2024-01-08 05:45:00,10,218.22,1,14.69,19,Monday,Night,Cloudy,0,5.27,4.96,41.7,3.96,92.74,2.458,1
2024-01-08 06:29:00,2,7043.79,1,28.01,13,Monday,Morning,Rainy,0,6.26,0.16,40.2,1.98,75.24,1.485,1
2024-01-08 07:12:00,11,7016.09,0,30.72,5,Monday,Morning,Clear,0,7.5,4.8,2.1,3.0,31.73,0.637,2
2024-01-08 07:56:00,3,7108.78,0,30.37,4,Monday,Morning,Cloudy,0,5.65,1.64,17.8,1.46,36.44,0.434,2
2024-01-08 08:40:00,11,5406.29,0,21.67,5,Monday,Morning,Cloudy,0,7.51,2.73,29.6,2.53,30.43,0.572,0
2024-01-08 09:24:00,9,7484.12,1,28.74,14,Monday,Morning,Clear,0,7.2,3.52,32.4,3.25,80.91,2.064,1
2024-01-08 10:08:00,6,7852.0,1,20.1,14,Monday,Morning,Rainy,0,5.55,2.61,42.2,3.9,88.37,1.992,1
2024-01-08 10:51:00,1,6557.44,0,20.29,6,Monday,Morning,Clear,0,4.22,2.16,18.0,2.36,52.31,0.953,0
2024-01-08 11:35:00,10,5119.23,0,29.78,16,Monday,Morning,Clear,0,6.93,4.97,36.1,2.99,51.98,1.256,0
2024-01-08 12:19:00,4,6810.27,0,30.29,7,Monday,Afternoon,Cloudy,0,5.55,3.31,23.1,3.59,80.78,1.652,1
2024-01-08 13:03:00,4,6039.08,0,20.17,2,Monday,Afternoon,Clear,0,4.24,3.62,0.9,3.27,33.4,0.48,2
2024-01-08 13:47:00,4,4949.81,0,15.26,2,Monday,Afternoon,Rainy,0,4.28,1.09,17.0,2.61,73.46,1.739,1
2024-01-08 14:30:00,2,10082.85,0,21.8,15,Monday,Afternoon,Clear,0,4.66,2.95,37.7,4.96,35.09,0.999,0
2024-01-08 15:14:00,8,6085.39,0,25.69,12,Monday,Afternoon,Clear,0,5.03,5.58,24.4,3.19,92.96,2.008,1
2024-01-08 15:58:00,7,6865.22,0,34.88,9,Monday,Afternoon,Foggy,0,3.0,6.05,29.2,3.77,51.18,1.265,0
2024-01-08 16:42:00,4,7808.76,0,23.72,3,Monday,Afternoon,Clear,0,3.79,2.18,24.2,3.84,45.51,1.123,0
2024-01-08 17:26:00,2,7428.77,1,27.8,12,Monday,Evening,Clear,0,3.08,4.14,28.5,2.9,77.49,1.676,1
2024-01-08 18:09:00,8,256.48,0,9.07,9,Monday,Evening,Clear,0,3.82,4.19,25.2,2.31,73.41,1.745,1
2024-01-08 18:53:00,3,449.38,1,24.16,18,Monday,Evening,Clear,0,5.04,3.67,34.7,4.14,93.05,2.485,1
2024-01-08 19:37:00,7,0.0,1,20.59,14,Monday,Evening,Rainy,0,3.0,0.0,24.0,2.32,78.61,1.544,1
2024-01-08 20:21:00,6,0.0,0,29.66,14,Monday,Evening,Rainy,0,3.52,4.47,28.4,1.99,86.89,2.001,1
2024-01-08 21:05:00,10,0.0,0,30.3,4,Monday,Night,Cloudy,0,3.0,4.48,22.3,2.95,83.57,1.922,1
2024-01-08 21:48:00,9,0.0,0,27.94,3,Monday,Night,Cloudy,0,3.47,1.09,14.0,3.08,73.5,1.234,1
2024-01-08 22:32:00,10,186.83,0,33.34,4,Monday,Night,Clear,0,4.53,5.68,22.9,3.56,92.32,1.996,1
2024-01-08 23:16:00,5,80.56,0,22.9,7,Monday,Night,Rainy,0,5.12,2.32,19.7,4.19,93.43,1.803,1
2024-01-09 00:00:00,11,209.25,0,24.02,3,Tuesday,Night,Clear,0,6.31,0.57,20.5,3.02,84.84,1.377,1
2024-01-09 00:44:00,8,108.16,0,28.15,9,Tuesday,Night,Clear,0,5.85,3.78,14.0,3.97,74.88,1.464,1
2024-01-09 01:27:00,9,523.3,0,21.07,3,Tuesday,Night,Clear,0,5.63,0.0,19.4,3.73,52.44,1.022,0
2024-01-09 02:11:00,6,149.52,0,25.62,10,Tuesday,Night,Clear,0,4.93,5.42,28.7,5.0,92.38,2.358,1
2024-01-09 02:55:00,10,341.06,0,29.02,9,Tuesday,Night,Foggy,0,5.69,5.35,17.2,3.36,56.45,1.179,0
2024-01-09 03:39:00,3,0.0,0,28.1,4,Tuesday,Night,Foggy,0,6.14,3.5,3.5,3.61,87.33,2.017,1
2024-01-09 04:23:00,5,0.0,0,19.13,40,Tuesday,Night,Clear,0,7.22,4.21,22.8,3.03,88.53,2.027,1
2024-01-09 05:06:00,4,511.83,0,28.04,7,Tuesday,Night,Clear,0,5.56,3.96,38.6,3.55,49.21,0.265,0
2024-01-09 05:50:00,4,0.0,0,24.26,3,Tuesday,Night,Clear,0,5.15,1.27,9.7,3.25,83.27,1.456,1
2024-01-09 06:34:00,2,5344.3,0,29.39,11,Tuesday,Morning,Clear,0,8.57,1.74,36.9,3.17,24.96,0.503,0
2024-01-09 07:18:00,8,8327.42,0,20.72,9,Tuesday,Morning,Clear,0,6.49,1.44,14.1,2.85,43.74,0.882,0
2024-01-09 08:02:00,9,5546.4,1,27.13,5,Tuesday,Morning,Clear,0,5.4,4.21,20.4,3.12,31.65,0.879,0
2024-01-09 08:46:00,6,6122.43,0,22.73,12,Tuesday,Morning,Cloudy,0,7.14,1.7,14.3,3.53,71.02,1.397,1
2024-01-09 09:29:00,8,6982.29,1,23.88,10,Tuesday,Morning,Clear,0,5.71,1.84,38.0,2.77,86.93,1.801,1
2024-01-09 10:13:00,8,6109.8,0,31.03,6,Tuesday,Morning,Clear,0,5.66,0.0,7.8,1.87,44.18,0.77,0
2024-01-09 10:57:00,8,8414.5,0,31.74,5,Tuesday,Morning,Cloudy,0,7.4,0.64,21.3,2.33,58.33,1.112,0
2024-01-09 11:41:00,6,8061.73,0,28.61,6,Tuesday,Morning,Clear,0,5.51,0.0,33.3,2.24,91.45,1.862,1
2024-01-09 12:25:00,1,5545.34,1,30.69,7,Tuesday,Afternoon,Foggy,0,5.82,1.06,8.8,4.09,88.58,1.956,1
2024-01-09 13:08:00,1,6454.83,0,27.24,6,Tuesday,Afternoon,Cloudy,0,5.61,0.56,15.8,2.69,42.12,1.126,0
2024-01-09 13:52:00,9,8447.54,1,42.77,4,Tuesday,Afternoon,Clear,0,4.2,4.66,22.3,5.01,40.09,0.833,0
2024-01-09 14:36:00,2,5190.77,1,33.69,7,Tuesday,Afternoon,Clear,0,3.61,2.38,10.1,2.79,100.0,2.501,1
2024-01-09 15:20:00,1,8355.61,0,12.65,5,Tuesday,Afternoon,Clear,0,5.12,3.97,24.8,2.9,51.41,0.967,0
2024-01-09 16:04:00,5,5954.76,0,16.87,7,Tuesday,Afternoon,Clear,0,4.43,3.39,12.7,1.35,62.59,1.257,0
2024-01-09 16:47:00,12,5597.22,0,27.94,9,Tuesday,Afternoon,Clear,0,4.52,1.1,10.0,2.62,31.36,0.625,2
2024-01-09 17:31:00,11,5726.11,0,25.35,4,Tuesday,Evening,Clear,0,4.46,2.58,16.4,2.48,77.87,1.523,1
2024-01-09 18:15:00,6,0.0,1,32.4,14,Tuesday,Evening,Cloudy,0,4.33,0.0,24.5,5.19,63.2,1.468,1
2024-01-09 18:59:00,5,0.0,1,29.85,11,Tuesday,Evening,Clear,0,3.0,1.63,16.4,3.02,90.9,1.735,1
2024-01-09 19:43:00,6,176.55,1,18.98,9,Tuesday,Evening,Clear,0,4.69,4.98,9.5,3.07,65.74,1.499,1
2024-01-09 20:26:00,1,368.88,0,29.22,5,Tuesday,Evening,Clear,0,3.95,3.07,10.1,2.41,57.18,1.046,0
2024-01-09 21:10:00,8,420.19,1,31.19,5,Tuesday,Night,Foggy,0,3.32,3.68,19.2,3.2,88.63,2.01,1
2024-01-09 21:54:00,2,0.0,0,29.02,9,Tuesday,Night,Clear,0,4.23,1.61,12.4,3.17,85.92,2.031,1
2024-01-09 22:38:00,3,11.42,1,16.48,7,Tuesday,Night,Clear,0,3.67,0.0,10.5,3.07,94.97,1.978,1
2024-01-09 23:22:00,11,657.36,1,33.24,8,Tuesday,Night,Clear,0,5.12,0.34,16.2,2.74,88.21,1.875,1
2024-01-10 00:05:00,3,0.0,1,29.01,4,Wednesday,Night,Clear,0,5.89,2.75,16.0,1.9,93.16,1.816,1
2024-01-10 00:49:00,8,0.0,0,28.81,9,Wednesday,Night,Clear,0,3.9,0.0,2.1,2.06,99.88,2.375,1
2024-01-10 01:33:00,11,110.72,0,31.26,2,Wednesday,Night,Clear,0,6.53,3.93,9.5,3.57,83.69,1.918,1
2024-01-10 02:17:00,8,0.0,1,36.46,14,Wednesday,Night,Clear,0,6.82,5.07,23.9,3.83,88.91,1.767,1
2024-01-10 03:01:00,4,133.6,0,44.5,4,Wednesday,Night,Clear,0,6.0,0.0,8.8,2.88,93.12,1.742,1
2024-01-10 03:44:00,11,242.76,0,33.62,4,Wednesday,Night,Clear,0,5.94,1.49,4.9,2.14,95.21,2.226,1
2024-01-10 04:28:00,7,0.0,0,14.09,7,Wednesday,Night,Clear,0,6.49,3.65,9.3,3.13,80.46,1.593,1
2024-01-10 05:12:00,2,0.0,0,19.39,9,Wednesday,Night,Cloudy,0,4.45,3.12,27.0,2.53,59.24,1.164,0
2024-01-10 05:56:00,9,147.56,0,15.82,6,Wednesday,Night,Rainy,0,5.46,2.58,18.2,3.09,85.58,1.35,1
2024-01-10 06:40:00,5,4791.26,0,22.08,7,Wednesday,Morning,Rainy,0,6.27,0.51,21.5,3.09,42.53,0.77,0
2024-01-10 07:23:00,2,7633.0,1,23.72,25,Wednesday,Morning,Cloudy,0,4.55,0.0,58.9,2.11,88.87,2.21,1
2024-01-10 08:07:00,7,6439.32,1,31.54,16,Wednesday,Morning,Clear,0,5.28,4.3,22.3,3.48,84.78,1.958,1
2024-01-10 08:51:00,6,6867.54,1,26.04,17,Wednesday,Morning,Clear,0,7.0,5.95,26.3,3.48,45.72,1.152,0
2024-01-10 09:35:00,10,9629.45,0,30.03,13,Wednesday,Morning,Clear,0,5.09,3.63,22.9,2.96,27.02,0.577,2
2024-01-10 10:19:00,11,5658.44,0,21.05,4,Wednesday,Morning,Rainy,0,5.83,4.81,7.5,3.45,42.75,1.013,0
2024-01-10 11:02:00,1,5760.9,0,31.66,5,Wednesday,Morning,Clear,0,4.65,3.91,11.2,4.18,23.38,0.549,2
2024-01-10 11:46:00,4,2971.8,0,15.55,4,Wednesday,Morning,Clear,0,5.46,2.52,15.0,2.37,24.04,0.687,2
2024-01-10 12:30:00,2,6641.22,0,22.66,19,Wednesday,Afternoon,Clear,0,4.36,5.87,38.8,3.47,25.08,0.556,2
2024-01-10 13:14:00,4,7760.71,0,21.19,2,Wednesday,Afternoon,Cloudy,0,5.59,1.08,13.7,2.02,39.12,0.686,0
2024-01-10 13:58:00,8,6173.34,0,30.53,9,Wednesday,Afternoon,Clear,0,3.66,3.87,28.1,4.04,43.3,0.833,0
2024-01-10 14:41:00,8,8113.8,0,19.69,11,Wednesday,Afternoon,Clear,0,3.65,6.79,26.7,2.92,30.54,0.626,2
2024-01-10 15:25:00,8,5893.27,0,25.15,5,Wednesday,Afternoon,Foggy,0,4.59,0.35,14.5,2.82,87.81,1.899,1
2024-01-10 16:09:00,6,9308.31,1,17.85,20,Wednesday,Afternoon,Rainy,0,3.0,3.31,36.9,2.86,100.0,2.886,1
2024-01-10 16:53:00,4,6079.35,0,27.21,5,Wednesday,Afternoon,Rainy,0,3.63,4.15,18.5,0.66,96.94,1.707,1
2024-01-10 17:37:00,7,7474.4,1,23.2,18,Wednesday,Evening,Foggy,0,5.3,0.0,45.7,1.91,91.52,2.382,1
2024-01-10 18:20:00,4,0.0,0,33.51,6,Wednesday,Evening,Clear,0,3.03,2.54,11.6,4.23,82.6,1.875,1
2024-01-10 19:04:00,6,59.29,0,22.01,8,Wednesday,Evening,Cloudy,0,3.25,2.37,32.0,2.7,87.67,1.927,1
2024-01-10 19:48:00,2,739.08,1,19.47,16,Wednesday,Evening,Clear,0,4.27,4.23,37.9,2.78,28.0,0.395,0
2024-01-10 20:32:00,6,183.96,0,34.12,6,Wednesday,Evening,Clear,0,4.92,1.45,18.8,1.89,81.88,1.696,1
2024-01-10 21:16:00,10,0.0,0,21.82,11,Wednesday,Night,Cloudy,0,4.26,2.12,19.5,3.44,84.71,1.841,1
2024-01-10 21:59:00,2,137.99,1,26.61,11,Wednesday,Night,Cloudy,0,4.23,0.0,26.7,2.78,87.02,2.298,1
2024-01-10 22:43:00,4,579.07,0,20.69,5,Wednesday,Night,Clear,0,4.27,5.31,27.6,1.88,29.9,0.517,0
2024-01-10 23:27:00,10,0.0,0,28.69,5,Wednesday,Night,Cloudy,0,3.87,3.16,11.4,1.03,83.07,1.995,1
2024-01-11 00:11:00,2,0.0,1,17.3,12,Thursday,Night,Clear,0,5.58,0.0,36.9,2.52,70.99,1.985,1
2024-01-11 00:55:00,6,0.0,1,16.71,22,Thursday,Night,Clear,0,5.24,3.59,47.7,2.91,88.15,2.478,1
2024-01-11 01:39:00,7,218.28,0,25.98,9,Thursday,Night,Cloudy,0,5.76,3.54,18.7,3.82,87.64,1.687,1
2024-01-11 02:22:00,11,368.40000000000003,0,25.17,20,Thursday,Night,Clear,0,4.91,3.54,20.5,4.41,80.49,1.503,1
2024-01-11 03:06:00,2,0.0,0,21.28,17,Thursday,Night,Clear,0,6.83,2.53,25.7,3.22,98.82,2.221,1
2024-01-11 03:50:00,6,0.0,1,31.16,11,Thursday,Night,Rainy,0,6.13,1.49,43.7,1.19,87.57,1.792,1
2024-01-11 04:34:00,1,56.57,0,13.82,5,Thursday,Night,Clear,0,6.42,2.29,17.4,3.48,82.35,1.719,1
2024-01-11 05:18:00,8,50.72,0,23.95,12,Thursday,Night,Rainy,0,6.32,3.31,25.3,3.44,84.36,2.246,1
2024-01-11 06:01:00,1,6531.53,0,28.88,10,Thursday,Morning,Foggy,0,5.62,3.27,21.4,3.18,49.0,1.016,0
2024-01-11 06:45:00,11,7751.74,1,23.6,11,Thursday,Morning,Clear,0,6.53,2.6,32.9,2.73,97.55,2.129,1
2024-01-11 07:29:00,4,7369.41,0,26.4,4,Thursday,Morning,Clear,0,7.13,1.79,11.9,2.02,54.29,1.265,0
2024-01-11 08:13:00,1,5988.38,0,26.23,6,Thursday,Morning,Cloudy,0,7.0,0.0,9.2,0.94,40.69,0.793,0
2024-01-11 08:57:00,7,10808.56,0,25.83,3,Thursday,Morning,Clear,0,6.12,1.57,25.3,4.41,37.48,0.917,0
2024-01-11 09:40:00,3,7470.09,1,28.06,11,Thursday,Morning,Clear,0,4.91,0.0,26.9,3.22,96.44,1.766,1
2024-01-11 10:24:00,8,6832.55,0,22.85,11,Thursday,Morning,Clear,0,5.04,4.8,13.8,3.33,42.96,1.062,0
2024-01-11 11:08:00,11,4175.17,0,23.84,5,Thursday,Morning,Clear,0,5.86,0.68,23.6,2.54,40.57,0.572,0
2024-01-11 11:52:00,6,9724.84,0,22.07,10,Thursday,Morning,Clear,0,7.04,2.56,26.3,4.47,48.63,0.938,0
2024-01-11 12:36:00,2,6829.43,0,26.94,9,Thursday,Afternoon,Clear,0,4.05,1.06,25.7,2.79,46.46,0.698,0
2024-01-11 13:19:00,1,5234.19,0,22.18,10,Thursday,Afternoon,Cloudy,0,5.75,2.23,13.6,2.61,46.53,1.109,0
2024-01-11 14:03:00,1,7180.33,0,33.17,7,Thursday,Afternoon,Clear,0,5.64,3.21,10.0,2.91,36.96,0.907,0
2024-01-11 14:47:00,3,8099.35,0,21.35,3,Thursday,Afternoon,Clear,0,3.57,2.64,0.0,2.87,31.71,0.643,2
2024-01-11 15:31:00,7,7012.83,1,24.76,11,Thursday,Afternoon,Clear,0,3.0,7.44,22.9,2.82,83.82,2.193,1
2024-01-11 16:15:00,6,6858.43,0,31.43,6,Thursday,Afternoon,Clear,0,4.08,2.42,22.2,2.79,51.59,0.958,0
2024-01-11 16:58:00,10,5958.14,1,30.73,20,Thursday,Afternoon,Clear,0,3.52,3.82,54.1,3.43,33.07,0.407,0
2024-01-11 17:42:00,2,7322.75,0,25.27,7,Thursday,Evening,Cloudy,0,4.33,4.09,23.8,3.98,99.53,2.233,1
2024-01-11 18:26:00,6,414.59,0,19.09,6,Thursday,Evening,Clear,0,3.84,4.75,22.6,3.89,65.67,1.194,0
2024-01-11 19:10:00,4,0.0,0,28.06,2,Thursday,Evening,Cloudy,0,3.57,1.92,25.7,2.53,80.22,1.397,1
2024-01-11 19:54:00,11,0.0,1,35.9,13,Thursday,Evening,Foggy,0,3.0,3.49,43.4,2.86,79.62,1.9,1
2024-01-11 20:37:00,7,168.8,1,21.02,19,Thursday,Evening,Clear,0,3.0,4.05,33.1,3.98,79.21,2.012,1
2024-01-11 21:21:00,5,171.25,0,29.47,5,Thursday,Night,Clear,0,3.42,3.33,25.6,4.04,87.49,1.763,1
2024-01-11 22:05:00,11,0.0,0,32.78,5,Thursday,Night,Clear,0,4.87,0.62,9.2,2.1,88.23,1.791,1
2024-01-11 22:49:00,8,0.0,0,18.89,5,Thursday,Night,Clear,0,4.83,4.52,23.3,3.69,83.78,1.632,1
2024-01-11 23:33:00,2,0.0,0,19.01,6,Thursday,Night,Clear,0,4.72,3.14,20.4,2.6,90.04,1.837,1
2024-01-12 00:16:00,7,0.0,0,33.61,3,Friday,Night,Clear,0,4.32,1.48,18.7,1.05,90.09,1.812,1
2024-01-12 01:00:00,1,0.0,0,29.61,10,Friday,Night,Clear,0,4.88,0.95,26.3,3.34,71.94,1.411,1
2024-01-12 01:44:00,4,7.42,0,25.36,7,Friday,Night,Foggy,0,6.07,5.85,28.5,4.09,89.93,2.118,1
2024-01-12 02:28:00,2,254.04,0,24.8,13,Friday,Night,Clear,0,5.86,1.29,22.3,1.13,85.94,2.094,1
2024-01-12 03:12:00,4,0.0,0,64.86,30,Friday,Night,Rainy,0,6.87,0.0,27.4,3.18,90.65,1.926,1
2024-01-12 03:55:00,1,282.41,0,22.52,6,Friday,Night,Clear,0,6.85,2.89,17.5,2.57,73.73,1.717,1
2024-01-12 04:39:00,9,689.53,1,24.58,8,Friday,Night,Rainy,0,6.74,0.06,14.3,1.99,90.54,2.031,1
2024-01-12 05:23:00,6,457.83,0,27.13,12,Friday,Night,Cloudy,0,6.92,1.25,30.8,3.69,28.04,0.295,2
2024-01-12 06:07:00,2,7226.15,0,30.31,13,Friday,Morning,Cloudy,0,8.68,2.49,35.5,2.64,41.9,1.045,0
2024-01-12 06:51:00,5,4981.88,0,24.35,10,Friday,Morning,Clear,0,5.84,3.6,27.1,1.78,41.22,0.771,0
2024-01-12 07:34:00,4,8102.05,0,28.8,4,Friday,Morning,Clear,0,6.17,4.62,6.7,3.19,90.05,2.083,1
2024-01-12 08:18:00,3,7753.04,1,12.67,5,Friday,Morning,Clear,0,6.27,0.0,15.2,4.5,43.84,1.051,0
2024-01-12 09:02:00,3,7189.96,0,22.27,4,Friday,Morning,Rainy,0,6.04,0.0,15.6,2.61,97.23,1.862,1
2024-01-12 09:46:00,1,61744.0,1,-15.87,120,Friday,Morning,Clear,0,7.49,4.63,30.7,4.33,86.22,1.868,1
2024-01-12 10:30:00,3,6846.51,0,21.3,3,Friday,Morning,Clear,0,6.18,1.9,0.0,3.02,40.5,0.823,0
2024-01-12 11:13:00,12,7916.1,1,28.13,16,Friday,Morning,Clear,0,5.5,2.88,31.7,3.99,69.91,1.774,1
2024-01-12 11:57:00,11,6969.35,0,16.19,4,Friday,Morning,Clear,0,5.78,0.0,24.8,3.6,26.1,0.477,2
2024-01-12 12:41:00,1,6933.33,0,33.58,6,Friday,Afternoon,Foggy,0,6.06,2.48,21.6,5.84,96.63,1.784,1
2024-01-12 13:25:00,3,6870.85,0,18.62,6,Friday,Afternoon,Foggy,0,4.53,2.83,25.0,2.09,86.34,1.738,1
2024-01-12 14:09:00,8,5465.12,1,11.04,9,Friday,Afternoon,Clear,0,3.86,0.44,26.5,3.3,80.01,1.526,1
2024-01-12 14:52:00,10,5157.36,0,31.43,7,Friday,Afternoon,Foggy,0,5.87,2.55,16.8,2.04,89.46,2.269,1
2024-01-12 15:36:00,1,5201.91,0,25.98,8,Friday,Afternoon,Clear,0,3.0,3.58,24.2,3.51,41.02,1.002,0
2024-01-12 16:20:00,4,7048.94,0,10.87,2,Friday,Afternoon,Clear,0,3.0,3.67,5.0,3.1,43.29,0.919,2
2024-01-12 17:04:00,10,7243.44,1,20.81,11,Friday,Evening,Clear,0,3.99,1.66,21.6,2.91,82.18,1.668,1
2024-01-12 17:48:00,12,8087.64,1,12.95,11,Friday,Evening,Clear,0,4.12,3.67,23.3,2.79,75.06,1.933,1
2024-01-12 18:32:00,8,192.63,0,24.95,6,Friday,Evening,Clear,0,3.0,0.98,22.4,1.78,73.21,1.888,1
2024-01-12 19:15:00,1,80.15,1,25.38,13,Friday,Evening,Clear,0,3.08,3.48,37.5,1.91,82.66,1.908,1
2024-01-12 19:59:00,11,531.74,0,32.3,3,Friday,Evening,Clear,0,3.87,2.24,10.6,1.22,33.54,0.926,0
2024-01-12 20:43:00,12,0.0,0,27.82,5,Friday,Evening,Rainy,0,4.3,3.92,0.2,3.63,96.73,1.878,1
2024-01-12 21:27:00,6,0.0,0,33.48,8,Friday,Night,Clear,0,4.11,0.0,29.0,3.23,75.8,1.533,1
2024-01-12 22:11:00,12,241.5,0,19.25,9,Friday,Night,Rainy,0,4.46,0.0,21.3,2.63,82.36,1.573,1
2024-01-12 22:54:00,5,0.0,0,23.36,7,Friday,Night,Clear,0,4.29,3.24,22.7,2.7,85.1,1.578,1
2024-01-12 23:38:00,7,546.51,1,22.69,15,Friday,Night,Clear,0,4.59,2.0,21.2,1.32,83.04,2.019,1
2024-01-13 00:22:00,1,0.0,0,16.05,3,Saturday,Night,Clear,0,3.75,1.11,11.7,3.0,89.52,1.598,1
2024-01-13 01:06:00,8,0.0,0,31.59,8,Saturday,Night,Cloudy,0,4.77,2.61,23.7,3.82,81.94,1.766,1
2024-01-13 01:50:00,9,0.0,0,22.37,3,Saturday,Night,Cloudy,0,6.0,1.55,9.0,2.43,96.22,1.624,1
